,Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
6934,2018-09-15,1566,22,23.1,79,0.6,1891,19.2,0.0,0.0,0.0,Autumn,0,1
6935,2018-09-15,1210,23,22.9,81,0.9,1550,19.4,0.0,0.0,0.0,Autumn,0,1
6936,2018-09-16,1014,0,22.8,82,1.5,935,19.5,0.0,0.0,0.0,Autumn,0,1
6937,2018-09-16,764,1,22.8,84,0.9,827,19.9,0.0,0.0,0.0,Autumn,0,1
6938,2018-09-16,432,2,22.8,85,0.8,708,20.1,0.0,0.0,0.0,Autumn,0,1
6939,2018-09-16,258,3,22.6,89,0.6,578,20.6,0.0,0.2,0.0,Autumn,0,1
6940,2018-09-16,188,4,22.5,89,0.7,444,20.5,0.0,0.3,0.0,Autumn,0,1
6941,2018-09-16,123,5,22.2,90,1.4,514,20.4,0.0,0.0,0.0,Autumn,0,1
6942,2018-09-16,137,6,22.0,90,1.3,471,20.2,0.0,0.0,0.0,Autumn,0,1
6943,2018-09-16,258,7,21.9,95,1.3,424,21.0,0.02,0.0,0.0,Autumn,0,1
6944,2018-09-16,464,8,21.9,88,1.6,601,19.8,0.17,0.0,0.0,Autumn,0,1
6945,2018-09-16,725,9,22.3,84,1.9,751,19.4,0.47,0.0,0.0,Autumn,0,1
6946,2018-09-16,813,10,22.9,74,1.3,1162,18.0,0.84,0.0,0.0,Autumn,0,1
6947,2018-09-16,1014,11,23.4,61,2.1,1964,15.4,0.91,0.0,0.0,Autumn,0,1
6948,2018-09-16,989,12,23.7,64,1.9,1474,16.4,0.79,0.0,0.0,Autumn,0,1
6949,2018-09-16,754,13,23.6,66,2.1,1689,16.8,0.87,0.0,0.0,Autumn,0,1
6950,2018-09-16,409,14,23.4,72,2.2,682,18.0,0.73,0.0,0.0,Autumn,0,1
6951,2018-09-16,222,15,23.2,83,1.5,349,20.1,0.77,0.5,0.0,Autumn,0,1
6952,2018-09-16,142,16,22.5,86,2.5,342,20.0,0.47,0.0,0.0,Autumn,0,1
6953,2018-09-16,322,17,22.0,89,2.2,285,20.0,0.21,1.0,0.0,Autumn,0,1
6954,2018-09-16,520,18,21.5,89,3.0,350,19.6,0.18,0.0,0.0,Autumn,0,1
6955,2018-09-16,852,19,21.2,87,2.7,479,18.9,0.01,0.0,0.0,Autumn,0,1
6956,2018-09-16,1073,20,21.1,88,1.7,404,19.0,0.0,0.0,0.0,Autumn,0,1
6957,2018-09-16,1146,21,21.2,88,1.7,373,19.1,0.0,0.0,0.0,Autumn,0,1
6958,2018-09-16,988,22,21.4,87,2.4,540,19.1,0.0,0.0,0.0,Autumn,0,1
6959,2018-09-16,571,23,21.3,80,2.6,1203,17.7,0.0,0.0,0.0,Autumn,0,1
6960,2018-09-17,531,0,21.0,82,1.8,958,17.8,0.0,0.0,0.0,Autumn,0,1
6961,2018-09-17,337,1,20.5,73,1.9,1693,15.4,0.0,0.0,0.0,Autumn,0,1
6962,2018-09-17,227,2,20.3,81,1.9,1234,16.9,0.0,0.1,0.0,Autumn,0,1
6963,2018-09-17,186,3,20.2,82,1.4,1202,17.0,0.0,0.0,0.0,Autumn,0,1
6964,2018-09-17,160,4,20.0,81,2.0,1313,16.6,0.0,0.0,0.0,Autumn,0,1
6965,2018-09-17,246,5,19.4,84,1.6,1252,16.6,0.0,0.0,0.0,Autumn,0,1
6966,2018-09-17,625,6,18.8,88,1.2,798,16.7,0.0,0.0,0.0,Autumn,0,1
6967,2018-09-17,1487,7,18.5,88,1.4,695,16.4,0.08,0.0,0.0,Autumn,0,1
6968,2018-09-17,2276,8,18.9,77,0.6,1109,14.7,0.56,0.0,0.0,Autumn,0,1
6969,2018-09-17,1185,9,20.5,66,1.1,1711,13.9,1.12,0.0,0.0,Autumn,0,1
6970,2018-09-17,868,10,21.7,60,1.7,1540,13.5,1.44,0.0,0.0,Autumn,0,1
6971,2018-09-17,954,11,23.8,54,2.1,1626,13.9,2.55,0.0,0.0,Autumn,0,1
6972,2018-09-17,1083,12,25.2,50,1.7,1710,14.0,2.83,0.0,0.0,Autumn,0,1
6973,2018-09-17,1069,13,25.6,50,3.8,1876,14.3,2.82,0.0,0.0,Autumn,0,1
6974,2018-09-17,1092,14,26.7,40,3.3,1822,11.9,2.8,0.0,0.0,Autumn,0,1
6975,2018-09-17,1207,15,27.4,33,2.7,1955,9.6,2.5,0.0,0.0,Autumn,0,1
6976,2018-09-17,1445,16,27.6,37,2.8,1935,11.5,1.9,0.0,0.0,Autumn,0,1
6977,2018-09-17,2056,17,27.3,43,2.6,2000,13.6,1.25,0.0,0.0,Autumn,0,1
6978,2018-09-17,3277,18,25.3,56,2.8,1992,15.8,0.54,0.0,0.0,Autumn,0,1
6979,2018-09-17,2489,19,23.0,63,3.1,2000,15.5,0.03,0.0,0.0,Autumn,0,1
6980,2018-09-17,2232,20,21.9,65,2.5,1986,15.0,0.0,0.0,0.0,Autumn,0,1
6981,2018-09-17,2100,21,21.3,66,2.3,1989,14.6,0.0,0.0,0.0,Autumn,0,1
6982,2018-09-17,1865,22,20.8,65,0.9,2000,13.9,0.0,0.0,0.0,Autumn,0,1
6983,2018-09-17,1293,23,20.2,68,1.2,1963,14.0,0.0,0.0,0.0,Autumn,0,1
6984,2018-09-18,0,0,19.5,73,1.2,1916,14.5,0.0,0.0,0.0,Autumn,0,0
6985,2018-09-18,0,1,19.3,71,0.4,1912,13.9,0.0,0.0,0.0,Autumn,0,0
6986,2018-09-18,0,2,18.8,74,0.2,1866,14.0,0.0,0.0,0.0,Autumn,0,0
6987,2018-09-18,0,3,18.7,76,0.5,1916,14.3,0.0,0.0,0.0,Autumn,0,0
6988,2018-09-18,0,4,18.3,78,0.4,1906,14.3,0.0,0.0,0.0,Autumn,0,0
6989,2018-09-18,0,5,17.9,77,0.5,1658,13.8,0.0,0.0,0.0,Autumn,0,0
6990,2018-09-18,0,6,17.7,77,0.2,1757,13.6,0.0,0.0,0.0,Autumn,0,0
6991,2018-09-18,0,7,17.8,76,0.5,1729,13.5,0.08,0.0,0.0,Autumn,0,0
6992,2018-09-18,0,8,18.7,73,0.9,1501,13.7,0.34,0.0,0.0,Autumn,0,0
6993,2018-09-18,0,9,20.8,64,1.1,1205,13.7,1.13,0.0,0.0,Autumn,0,0
6994,2018-09-18,0,10,22.7,54,1.0,1619,12.9,1.74,0.0,0.0,Autumn,0,0
6995,2018-09-18,0,11,24.1,46,2.1,1678,11.7,2.03,0.0,0.0,Autumn,0,0
6996,2018-09-18,0,12,24.7,43,1.8,1809,11.2,1.75,0.0,0.0,Autumn,0,0
6997,2018-09-18,0,13,25.6,40,2.5,1704,10.9,2.18,0.0,0.0,Autumn,0,0
6998,2018-09-18,0,14,26.1,37,2.3,1749,10.2,1.92,0.0,0.0,Autumn,0,0
6999,2018-09-18,0,15,26.1,43,2.8,1785,12.5,1.62,0.0,0.0,Autumn,0,0
7000,2018-09-18,0,16,26.4,34,2.5,1953,9.2,1.6,0.0,0.0,Autumn,0,0
7001,2018-09-18,0,17,25.5,38,2.9,1997,10.1,0.92,0.0,0.0,Autumn,0,0
7002,2018-09-18,0,18,24.8,48,1.4,2000,13.0,0.51,0.0,0.0,Autumn,0,0
7003,2018-09-18,0,19,23.2,57,2.2,2000,14.2,0.03,0.0,0.0,Autumn,0,0
7004,2018-09-18,0,20,22.6,58,1.4,2000,13.9,0.0,0.0,0.0,Autumn,0,0
7005,2018-09-18,0,21,22.1,61,1.5,2000,14.2,0.0,0.0,0.0,Autumn,0,0
7006,2018-09-18,0,22,21.8,65,0.3,2000,14.9,0.0,0.0,0.0,Autumn,0,0
7007,2018-09-18,0,23,21.2,69,1.3,1999,15.2,0.0,0.0,0.0,Autumn,0,0
7008,2018-09-19,0,0,21.0,66,0.4,2000,14.3,0.0,0.0,0.0,Autumn,0,0
7009,2018-09-19,0,1,20.5,64,0.4,2000,13.4,0.0,0.0,0.0,Autumn,0,0
7010,2018-09-19,0,2,20.0,70,0.2,2000,14.3,0.0,0.0,0.0,Autumn,0,0
7011,2018-09-19,0,3,19.7,70,0.5,2000,14.0,0.0,0.0,0.0,Autumn,0,0
7012,2018-09-19,0,4,19.5,70,0.5,2000,13.8,0.0,0.0,0.0,Autumn,0,0
7013,2018-09-19,0,5,19.3,73,0.9,1782,14.3,0.0,0.0,0.0,Autumn,0,0
7014,2018-09-19,0,6,19.0,76,0.3,1488,14.6,0.0,0.0,0.0,Autumn,0,0
7015,2018-09-19,0,7,19.0,74,0.8,1650,14.2,0.03,0.0,0.0,Autumn,0,0
7016,2018-09-19,0,8,19.8,71,1.1,1534,14.3,0.26,0.0,0.0,Autumn,0,0
7017,2018-09-19,0,9,21.5,61,0.8,1774,13.6,0.92,0.0,0.0,Autumn,0,0
7018,2018-09-19,0,10,22.9,59,1.1,1819,14.4,1.49,0.0,0.0,Autumn,0,0
7019,2018-09-19,0,11,23.6,55,0.6,1723,14.0,1.01,0.0,0.0,Autumn,0,0
7020,2018-09-19,0,12,24.9,51,1.2,1619,14.0,1.56,0.0,0.0,Autumn,0,0
7021,2018-09-19,0,13,26.5,39,1.7,1560,11.4,2.15,0.0,0.0,Autumn,0,0
7022,2018-09-19,0,14,26.1,40,1.2,1840,11.4,1.21,0.0,0.0,Autumn,0,0
7023,2018-09-19,0,15,25.9,39,1.4,1836,10.8,0.9,0.0,0.0,Autumn,0,0
7024,2018-09-19,0,16,25.6,41,1.2,1594,11.3,0.65,0.0,0.0,Autumn,0,0
7025,2018-09-19,0,17,25.0,44,1.3,1883,11.8,0.36,0.0,0.0,Autumn,0,0
7026,2018-09-19,0,18,24.0,55,2.2,1691,14.3,0.12,0.0,0.0,Autumn,0,0
7027,2018-09-19,0,19,23.5,58,0.4,1836,14.7,0.0,0.0,0.0,Autumn,0,0
7028,2018-09-19,0,20,22.6,67,0.3,1737,16.1,0.0,0.0,0.0,Autumn,0,0
7029,2018-09-19,0,21,21.7,63,1.8,1078,14.3,0.0,0.1,0.0,Autumn,0,0
7030,2018-09-19,0,22,20.9,71,1.6,1057,15.4,0.0,0.1,0.0,Autumn,0,0
7031,2018-09-19,0,23,20.4,57,0.9,2000,11.5,0.0,0.0,0.0,Autumn,0,0
7296,2018-10-01,680,0,14.1,55,2.6,2000,5.1,0.0,0.0,0.0,Autumn,0,1
7297,2018-10-01,402,1,13.9,57,2.0,2000,5.5,0.0,0.0,0.0,Autumn,0,1
7298,2018-10-01,262,2,13.9,56,2.4,2000,5.2,0.0,0.0,0.0,Autumn,0,1
7299,2018-10-01,179,3,13.6,56,1.6,2000,4.9,0.0,0.0,0.0,Autumn,0,1
7300,2018-10-01,143,4,13.7,56,1.9,2000,5.0,0.0,0.0,0.0,Autumn,0,1
7301,2018-10-01,246,5,13.7,57,1.8,1999,5.3,0.0,0.0,0.0,Autumn,0,1
7302,2018-10-01,632,6,13.3,56,2.3,2000,4.6,0.0,0.0,0.0,Autumn,0,1
7303,2018-10-01,1429,7,13.1,58,2.1,1997,5.0,0.03,0.0,0.0,Autumn,0,1
7304,2018-10-01,2101,8,13.7,54,2.4,1960,4.5,0.39,0.0,0.0,Autumn,0,1
7305,2018-10-01,1106,9,14.9,50,3.4,1989,4.5,1.08,0.0,0.0,Autumn,0,1
7306,2018-10-01,856,10,16.3,47,3.6,1815,4.9,1.93,0.0,0.0,Autumn,0,1
7307,2018-10-01,959,11,17.0,45,4.5,1966,4.9,2.04,0.0,0.0,Autumn,0,1
7308,2018-10-01,1138,12,18.4,40,3.5,1958,4.5,2.28,0.0,0.0,Autumn,0,1
7309,2018-10-01,1087,13,17.6,49,4.7,2000,6.7,1.89,0.0,0.0,Autumn,0,1
7310,2018-10-01,1137,14,19.3,36,3.5,1986,3.8,2.28,0.0,0.0,Autumn,0,1
7311,2018-10-01,1258,15,19.0,40,3.8,1983,5.0,1.96,0.0,0.0,Autumn,0,1
7312,2018-10-01,1357,16,17.7,47,3.4,2000,6.2,0.81,0.0,0.0,Autumn,0,1
7313,2018-10-01,1799,17,17.2,53,2.9,2000,7.5,0.25,0.0,0.0,Autumn,0,1
7314,2018-10-01,2857,18,16.6,61,2.9,2000,9.0,0.16,0.0,0.0,Autumn,0,1
7315,2018-10-01,2122,19,16.2,62,2.2,2000,8.9,0.0,0.0,0.0,Autumn,0,1
7316,2018-10-01,1824,20,15.4,63,2.1,2000,8.3,0.0,0.0,0.0,Autumn,0,1
7317,2018-10-01,1777,21,14.6,66,4.0,2000,8.3,0.0,0.0,0.0,Autumn,0,1
7318,2018-10-01,1501,22,13.9,69,0.5,2000,8.2,0.0,0.0,0.0,Autumn,0,1
7319,2018-10-01,1057,23,13.4,69,3.7,2000,7.8,0.0,0.0,0.0,Autumn,0,1
7320,2018-10-02,0,0,13.0,72,1.8,1987,8.0,0.0,0.0,0.0,Autumn,0,0
7321,2018-10-02,0,1,12.5,74,1.9,1992,7.9,0.0,0.0,0.0,Autumn,0,0
7322,2018-10-02,0,2,12.3,75,1.6,1840,7.9,0.0,0.0,0.0,Autumn,0,0
7323,2018-10-02,0,3,11.8,78,0.3,1843,8.0,0.0,0.0,0.0,Autumn,0,0
7324,2018-10-02,0,4,11.2,80,0.3,1236,7.8,0.0,0.0,0.0,Autumn,0,0
7325,2018-10-02,0,5,10.8,82,0.3,1778,7.8,0.0,0.0,0.0,Autumn,0,0
7326,2018-10-02,0,6,10.6,81,0.0,1798,7.4,0.0,0.0,0.0,Autumn,0,0
7327,2018-10-02,0,7,10.4,81,0.3,1956,7.2,0.02,0.0,0.0,Autumn,0,0
7328,2018-10-02,0,8,11.2,69,0.9,1714,5.7,0.49,0.0,0.0,Autumn,0,0
7329,2018-10-02,0,9,13.9,66,1.6,1427,7.6,1.11,0.0,0.0,Autumn,0,0
7330,2018-10-02,0,10,16.7,58,2.4,1554,8.3,1.81,0.0,0.0,Autumn,0,0
7331,2018-10-02,0,11,18.3,44,3.0,1878,5.8,2.35,0.0,0.0,Autumn,0,0
7332,2018-10-02,0,12,19.4,41,3.1,1956,5.7,2.67,0.0,0.0,Autumn,0,0
7333,2018-10-02,0,13,20.4,36,2.6,1776,4.8,2.71,0.0,0.0,Autumn,0,0
7334,2018-10-02,0,14,21.5,39,2.5,1691,6.9,2.56,0.0,0.0,Autumn,0,0
7335,2018-10-02,0,15,21.8,38,2.6,1913,6.8,2.22,0.0,0.0,Autumn,0,0
7336,2018-10-02,0,16,21.7,36,3.2,1929,5.9,1.64,0.0,0.0,Autumn,0,0
7337,2018-10-02,0,17,21.2,40,2.4,2000,7.0,0.98,0.0,0.0,Autumn,0,0
7338,2018-10-02,0,18,19.2,48,2.2,2000,7.9,0.28,0.0,0.0,Autumn,0,0
7339,2018-10-02,0,19,17.6,57,1.7,2000,8.9,0.0,0.0,0.0,Autumn,0,0
7340,2018-10-02,0,20,16.8,62,2.0,2000,9.4,0.0,0.0,0.0,Autumn,0,0
7341,2018-10-02,0,21,16.2,65,1.5,2000,9.6,0.0,0.0,0.0,Autumn,0,0
7342,2018-10-02,0,22,15.5,69,0.8,1987,9.8,0.0,0.0,0.0,Autumn,0,0
7343,2018-10-02,0,23,14.8,68,0.1,1994,8.9,0.0,0.0,0.0,Autumn,0,0
7344,2018-10-03,1040,0,14.5,74,0.4,2000,9.9,0.0,0.0,0.0,Autumn,1,1
7345,2018-10-03,882,1,13.8,75,0.5,2000,9.4,0.0,0.0,0.0,Autumn,1,1
7346,2018-10-03,685,2,13.2,77,1.2,1972,9.2,0.0,0.0,0.0,Autumn,1,1
7347,2018-10-03,497,3,12.6,78,0.6,1907,8.8,0.0,0.0,0.0,Autumn,1,1
7348,2018-10-03,284,4,12.1,80,1.2,1834,8.7,0.0,0.0,0.0,Autumn,1,1
7349,2018-10-03,173,5,11.8,82,1.1,1878,8.8,0.0,0.0,0.0,Autumn,1,1
7350,2018-10-03,278,6,11.4,84,0.3,1742,8.7,0.0,0.0,0.0,Autumn,1,1
7351,2018-10-03,440,7,11.2,85,0.3,1593,8.7,0.02,0.0,0.0,Autumn,1,1
7352,2018-10-03,762,8,11.8,73,1.0,1649,7.1,0.49,0.0,0.0,Autumn,1,1
7353,2018-10-03,966,9,14.4,61,0.7,1340,6.9,1.21,0.0,0.0,Autumn,1,1
7354,2018-10-03,1113,10,17.3,53,0.7,1406,7.6,1.83,0.0,0.0,Autumn,1,1
7355,2018-10-03,1248,11,20.3,46,1.6,1409,8.2,2.29,0.0,0.0,Autumn,1,1
7356,2018-10-03,1634,12,21.4,40,1.4,1973,7.2,2.53,0.0,0.0,Autumn,1,1
7357,2018-10-03,1849,13,22.5,40,2.6,1854,8.2,2.64,0.0,0.0,Autumn,1,1
7358,2018-10-03,1995,14,23.4,35,1.6,1972,7.0,2.51,0.0,0.0,Autumn,1,1
7359,2018-10-03,2200,15,24.1,34,2.0,1996,7.2,2.14,0.0,0.0,Autumn,1,1
7360,2018-10-03,2112,16,24.0,34,2.7,2000,7.1,1.62,0.0,0.0,Autumn,1,1
7361,2018-10-03,2400,17,23.3,36,1.7,1960,7.3,0.95,0.0,0.0,Autumn,1,1
7362,2018-10-03,2235,18,21.5,43,1.8,2000,8.3,0.26,0.0,0.0,Autumn,1,1
7363,2018-10-03,1792,19,20.0,49,1.5,2000,8.9,0.0,0.0,0.0,Autumn,1,1
7364,2018-10-03,1744,20,18.6,55,1.5,2000,9.3,0.0,0.0,0.0,Autumn,1,1
7365,2018-10-03,1594,21,17.6,59,1.6,2000,9.4,0.0,0.0,0.0,Autumn,1,1
7366,2018-10-03,1393,22,16.9,63,0.2,2000,9.8,0.0,0.0,0.0,Autumn,1,1
7367,2018-10-03,1033,23,16.1,63,0.6,2000,9.0,0.0,0.0,0.0,Autumn,1,1
7368,2018-10-04,0,0,15.5,65,0.8,2000,8.9,0.0,0.0,0.0,Autumn,0,0
7369,2018-10-04,0,1,14.7,69,0.6,2000,9.0,0.0,0.0,0.0,Autumn,0,0
7370,2018-10-04,0,2,14.0,73,0.5,1992,9.2,0.0,0.0,0.0,Autumn,0,0
7371,2018-10-04,0,3,13.6,75,0.8,1960,9.2,0.0,0.0,0.0,Autumn,0,0
7372,2018-10-04,0,4,13.3,75,0.4,1792,8.9,0.0,0.0,0.0,Autumn,0,0
7373,2018-10-04,0,5,13.2,73,0.9,1857,8.4,0.0,0.0,0.0,Autumn,0,0
7374,2018-10-04,0,6,13.2,73,1.1,1900,8.4,0.0,0.0,0.0,Autumn,0,0
7375,2018-10-04,0,7,13.2,75,0.8,1780,8.8,0.01,0.0,0.0,Autumn,0,0
7376,2018-10-04,0,8,13.9,68,0.9,1912,8.0,0.34,0.0,0.0,Autumn,0,0
7377,2018-10-04,0,9,16.7,58,1.8,1821,8.3,1.22,0.0,0.0,Autumn,0,0
7378,2018-10-04,0,10,19.0,49,1.7,1980,8.0,1.73,0.0,0.0,Autumn,0,0
7379,2018-10-04,0,11,21.3,41,1.9,1963,7.5,2.36,0.0,0.0,Autumn,0,0
7380,2018-10-04,0,12,23.2,38,1.7,1990,8.0,2.44,0.0,0.0,Autumn,0,0
7381,2018-10-04,0,13,23.4,39,1.4,2000,8.6,1.72,0.0,0.0,Autumn,0,0
7382,2018-10-04,0,14,24.3,39,1.7,2000,9.4,2.18,0.0,0.0,Autumn,0,0
7383,2018-10-04,0,15,25.3,39,1.6,2000,10.3,1.88,0.0,0.0,Autumn,0,0
7384,2018-10-04,0,16,25.1,41,1.0,2000,10.9,1.22,0.0,0.0,Autumn,0,0
7385,2018-10-04,0,17,24.2,44,1.5,2000,11.1,0.58,0.0,0.0,Autumn,0,0
7386,2018-10-04,0,18,23.1,48,1.3,2000,11.4,0.2,0.0,0.0,Autumn,0,0
7387,2018-10-04,0,19,22.3,50,1.4,2000,11.3,0.0,0.0,0.0,Autumn,0,0
7388,2018-10-04,0,20,21.3,53,1.8,2000,11.3,0.0,0.0,0.0,Autumn,0,0
7389,2018-10-04,0,21,20.5,57,2.0,2000,11.6,0.0,0.0,0.0,Autumn,0,0
7390,2018-10-04,0,22,19.8,60,1.6,2000,11.8,0.0,0.0,0.0,Autumn,0,0
7391,2018-10-04,0,23,19.4,62,1.7,2000,11.9,0.0,0.0,0.0,Autumn,0,0
7392,2018-10-05,973,0,19.0,64,1.9,2000,12.0,0.0,0.0,0.0,Autumn,0,1
7393,2018-10-05,735,1,18.6,66,1.7,2000,12.1,0.0,0.0,0.0,Autumn,0,1
7394,2018-10-05,515,2,18.2,64,2.0,2000,11.2,0.0,0.0,0.0,Autumn,0,1
7395,2018-10-05,329,3,18.0,61,1.8,2000,10.3,0.0,0.0,0.0,Autumn,0,1
7396,2018-10-05,221,4,17.7,57,1.3,2000,9.0,0.0,0.0,0.0,Autumn,0,1
7397,2018-10-05,223,5,17.6,57,1.1,2000,8.9,0.0,0.0,0.0,Autumn,0,1
7398,2018-10-05,531,6,17.7,55,1.5,2000,8.5,0.0,0.0,0.0,Autumn,0,1
7399,2018-10-05,282,7,17.7,56,1.3,2000,8.8,0.0,0.0,0.0,Autumn,0,1
7400,2018-10-05,208,8,16.9,72,1.3,2000,11.8,0.04,0.3,0.0,Autumn,0,1
7401,2018-10-05,47,9,16.3,85,1.8,942,13.7,0.13,1.2,0.0,Autumn,0,1
7402,2018-10-05,33,10,15.8,89,1.8,742,13.9,0.18,1.5,0.0,Autumn,0,1
7403,2018-10-05,29,11,16.1,89,2.4,1112,14.2,0.4,1.5,0.0,Autumn,0,1
7404,2018-10-05,23,12,16.6,90,1.7,518,14.9,0.51,2.0,0.0,Autumn,0,1
7405,2018-10-05,22,13,16.9,95,1.6,325,16.0,0.48,4.0,0.0,Autumn,0,1
7406,2018-10-05,17,14,17.2,95,1.6,553,16.3,0.48,2.5,0.0,Autumn,0,1
7407,2018-10-05,8,15,17.2,96,0.6,213,16.5,0.26,4.0,0.0,Autumn,0,1
7408,2018-10-05,28,16,17.1,97,1.7,382,16.6,0.15,6.0,0.0,Autumn,0,1
7409,2018-10-05,66,17,16.9,97,2.1,728,16.4,0.08,5.5,0.0,Autumn,0,1
7410,2018-10-05,74,18,16.7,96,1.6,1461,16.0,0.03,1.0,0.0,Autumn,0,1
7411,2018-10-05,55,19,16.6,96,2.4,1072,15.9,0.0,1.5,0.0,Autumn,0,1
7412,2018-10-05,44,20,16.5,96,2.7,1047,15.8,0.0,1.0,0.0,Autumn,0,1
7413,2018-10-05,32,21,16.5,96,2.2,963,15.8,0.0,1.5,0.0,Autumn,0,1
7414,2018-10-05,23,22,16.2,92,2.6,1771,14.8,0.0,1.5,0.0,Autumn,0,1
7415,2018-10-05,4,23,16.3,91,1.8,1811,14.8,0.0,0.5,0.0,Autumn,0,1
7416,2018-10-06,0,0,16.4,94,1.8,1744,15.4,0.0,1.0,0.0,Autumn,0,0
7417,2018-10-06,0,1,16.7,89,2.4,1814,14.8,0.0,1.0,0.0,Autumn,0,0
7418,2018-10-06,0,2,16.9,88,2.5,2000,14.8,0.0,1.5,0.0,Autumn,0,0
7419,2018-10-06,0,3,16.8,90,3.3,1601,15.1,0.0,2.0,0.0,Autumn,0,0
7420,2018-10-06,0,4,16.9,89,2.7,1577,15.0,0.0,2.5,0.0,Autumn,0,0
7421,2018-10-06,0,5,16.7,93,2.8,360,15.5,0.0,4.5,0.0,Autumn,0,0
7422,2018-10-06,0,6,16.5,96,2.3,417,15.8,0.0,8.5,0.0,Autumn,0,0
7423,2018-10-06,5,7,16.5,97,2.3,364,16.0,0.0,9.5,0.0,Autumn,0,1
7424,2018-10-06,6,8,16.6,97,2.0,457,16.1,0.01,9.0,0.0,Autumn,0,1
7425,2018-10-06,5,9,16.7,97,2.9,550,16.2,0.05,6.0,0.0,Autumn,0,1
7426,2018-10-06,2,10,17.0,97,1.5,676,16.5,0.15,6.0,0.0,Autumn,0,1
7427,2018-10-06,20,11,17.5,95,2.0,1214,16.6,0.35,3.5,0.0,Autumn,0,1
7428,2018-10-06,130,12,18.0,92,2.9,1999,16.6,0.45,1.0,0.0,Autumn,0,1
7429,2018-10-06,529,13,17.7,89,5.0,2000,15.8,0.62,0.5,0.0,Autumn,0,1
7430,2018-10-06,941,14,19.3,79,3.6,2000,15.5,1.36,0.0,0.0,Autumn,0,1
7431,2018-10-06,1236,15,21.0,67,4.1,2000,14.6,2.05,0.0,0.0,Autumn,0,1
7432,2018-10-06,1601,16,21.5,62,3.4,2000,13.9,1.26,0.0,0.0,Autumn,0,1
7433,2018-10-06,1870,17,21.1,64,1.2,2000,14.0,0.4,0.0,0.0,Autumn,0,1
7434,2018-10-06,2012,18,20.5,66,1.2,2000,13.9,0.16,0.0,0.0,Autumn,0,1
7435,2018-10-06,1761,19,19.7,72,0.6,2000,14.5,0.0,0.0,0.0,Autumn,0,1
7436,2018-10-06,1567,20,19.4,67,0.8,2000,13.1,0.0,0.0,0.0,Autumn,0,1
7437,2018-10-06,1731,21,18.5,78,0.1,2000,14.5,0.0,0.0,0.0,Autumn,0,1
7438,2018-10-06,1459,22,17.7,78,0.3,2000,13.8,0.0,0.0,0.0,Autumn,0,1
7439,2018-10-06,1162,23,16.9,84,0.9,2000,14.1,0.0,0.0,0.0,Autumn,0,1
7440,2018-10-07,1049,0,16.3,86,0.3,2000,13.9,0.0,0.0,0.0,Autumn,0,1
7441,2018-10-07,768,1,16.0,88,1.2,2000,14.0,0.0,0.0,0.0,Autumn,0,1
7442,2018-10-07,538,2,15.7,88,0.4,2000,13.7,0.0,0.0,0.0,Autumn,0,1
7443,2018-10-07,372,3,15.5,88,1.7,1998,13.5,0.0,0.0,0.0,Autumn,0,1
7444,2018-10-07,255,4,15.1,90,1.2,850,13.4,0.0,0.0,0.0,Autumn,0,1
7445,2018-10-07,146,5,15.1,89,1.1,1615,13.2,0.0,0.0,0.0,Autumn,0,1
7446,2018-10-07,189,6,14.8,89,0.2,1490,12.9,0.0,0.0,0.0,Autumn,0,1
7447,2018-10-07,345,7,14.3,89,0.6,1165,12.5,0.03,0.0,0.0,Autumn,0,1
7448,2018-10-07,589,8,14.6,71,1.0,1896,9.3,0.43,0.0,0.0,Autumn,0,1
7449,2018-10-07,753,9,16.2,60,1.9,1899,8.4,1.16,0.0,0.0,Autumn,0,1
7450,2018-10-07,932,10,18.1,56,2.6,1720,9.1,1.79,0.0,0.0,Autumn,0,1
7451,2018-10-07,1188,11,19.1,56,2.4,1802,10.1,2.15,0.0,0.0,Autumn,0,1
7452,2018-10-07,1516,12,19.8,46,2.5,1837,7.8,2.3,0.0,0.0,Autumn,0,1
7453,2018-10-07,1714,13,20.1,41,3.0,1963,6.4,2.34,0.0,0.0,Autumn,0,1
7454,2018-10-07,1987,14,20.2,42,2.8,1832,6.8,1.87,0.0,0.0,Autumn,0,1
7455,2018-10-07,2167,15,20.4,36,2.8,2000,4.8,1.56,0.0,0.0,Autumn,0,1
7456,2018-10-07,2270,16,20.7,34,2.0,2000,4.2,1.23,0.0,0.0,Autumn,0,1
7457,2018-10-07,2255,17,19.4,32,3.2,2000,2.2,0.63,0.0,0.0,Autumn,0,1
7458,2018-10-07,2069,18,17.9,29,2.8,2000,-0.4,0.16,0.0,0.0,Autumn,0,1
7459,2018-10-07,1608,19,16.6,36,1.4,2000,1.4,0.0,0.0,0.0,Autumn,0,1
7460,2018-10-07,1519,20,15.5,37,1.9,2000,0.8,0.0,0.0,0.0,Autumn,0,1
7461,2018-10-07,1385,21,14.4,36,1.0,2000,-0.5,0.0,0.0,0.0,Autumn,0,1
7462,2018-10-07,1160,22,13.6,38,1.5,2000,-0.4,0.0,0.0,0.0,Autumn,0,1
7463,2018-10-07,840,23,12.9,38,1.5,2000,-1.1,0.0,0.0,0.0,Autumn,0,1
